City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Virginia Beach,US,2021-01-11 19:45:17,36.8529,-75.978,50.0,46,90,3.44
295,Saint-Augustin,CA,2021-01-11 19:45:29,51.226,-58.6502,18.55,82,33,9.08
296,Alta Floresta,BR,2021-01-11 19:45:29,-9.8756,-56.0861,87.8,58,40,6.91
297,Imbituba,BR,2021-01-11 19:45:29,-28.24,-48.6703,86.0,62,40,12.66
298,Port Shepstone,ZA,2021-01-11 19:45:30,-30.7414,30.455,72.55,85,100,4.12
299,Puerto Suarez,BO,2021-01-11 19:45:30,-18.95,-57.8,95.0,59,40,9.22
300,Uzunovo,RU,2021-01-11 19:45:31,54.5386,38.6173,1.99,94,92,4.5
301,Kilindoni,TZ,2021-01-11 19:45:31,-7.9139,39.6668,81.41,80,56,19.51
302,Bantry,IE,2021-01-11 19:45:31,51.6833,-9.45,50.0,93,90,21.85
303,Urucara,BR,2021-01-11 19:45:31,-2.5364,-57.76,87.73,70,51,1.7
304,Nuuk,GL,2021-01-11 19:40:39,64.1835,-51.7216,23.0,100,75,6.91
305,Boca Do Acre,BR,2021-01-11 19:45:31,-8.7522,-67.3978,94.48,43,29,3.2
306,Sambava,MG,2021-01-11 19:45:32,-14.2667,50.1667,78.28,84,43,4.72
307,Huarmey,PE,2021-01-11 19:45:32,-10.0681,-78.1522,75.38,69,22,11.32
308,Geraldton,AU,2021-01-11 19:45:33,-28.7667,114.6,71.6,78,47,14.97
309,Grand Gaube,MU,2021-01-11 19:45:33,-20.0064,57.6608,79.0,92,94,8.99
310,Quatre Cocos,MU,2021-01-11 19:45:34,-20.2078,57.7625,79.0,100,75,16.11
311,Turbat,PK,2021-01-11 19:45:34,26.0023,63.044,57.7,24,0,10.56
312,Lesogorsk,RU,2021-01-11 19:45:34,56.0458,99.5136,-8.77,89,100,6.91
313,Salinopolis,BR,2021-01-11 19:45:34,-0.6136,-47.3561,82.94,74,46,10.94
314,Mitsamiouli,KM,2021-01-11 19:45:35,-11.3847,43.2844,82.06,77,98,14.05
315,Itarema,BR,2021-01-11 19:45:35,-2.9248,-39.9167,82.33,67,5,13.02
316,Aswan,EG,2021-01-11 19:45:35,24.0934,32.907,67.77,50,0,12.93
317,Chor,PK,2021-01-11 19:45:36,25.5167,69.7667,57.33,30,0,7.81
318,Tel Aviv-Yafo,IL,2021-01-11 19:45:36,32.0805,34.7805,64.99,48,0,1.14
319,Mosquera,CO,2021-01-11 19:45:37,4.7059,-74.2302,68.0,49,75,9.22
320,Iralaya,HN,2021-01-11 19:45:37,15.0,-83.2333,80.55,80,100,11.16
321,Garmsar,IR,2021-01-11 19:45:37,35.2182,52.3409,39.72,65,0,3.11
322,Conde,BR,2021-01-11 19:45:37,-7.2597,-34.9075,84.2,65,20,11.5
323,The Valley,AI,2021-01-11 19:45:38,18.217,-63.0578,82.4,65,40,16.11
324,Maragogi,BR,2021-01-11 19:45:38,-9.0122,-35.2225,80.46,73,75,11.12
325,Kyshtovka,RU,2021-01-11 19:45:38,56.555,76.6271,-26.14,85,18,8.05
326,Herat,AF,2021-01-11 19:45:38,34.5,62.0,35.58,59,0,2.89
327,Brigantine,US,2021-01-11 19:45:38,39.4101,-74.3646,46.99,39,1,8.05
328,Moshny,UA,2021-01-11 19:45:39,49.5147,31.7476,27.59,94,76,0.65
329,Labytnangi,RU,2021-01-11 19:45:39,66.6572,66.4183,-5.93,77,86,4.18
330,Sovetskiy,RU,2021-01-11 19:45:39,61.3614,63.5842,-25.17,86,0,2.95
331,Lyndon,US,2021-01-11 19:45:39,38.2567,-85.6016,30.99,69,90,8.05
332,Itamaraju,BR,2021-01-11 19:45:39,-17.0392,-39.5311,82.02,67,9,9.93
333,Nicoya,CR,2021-01-11 19:45:40,10.1483,-85.452,89.6,48,75,21.85
334,Murmashi,RU,2021-01-11 19:45:40,68.8154,32.8115,-5.8,84,0,2.24
335,San Borja,BO,2021-01-11 19:45:40,-14.8167,-66.85,91.15,56,91,8.12
336,Soyo,AO,2021-01-11 19:45:40,-6.1349,12.3689,78.58,80,0,9.33
337,Sokolka,PL,2021-01-11 19:45:40,53.4072,23.5023,30.99,100,90,10.71
338,Itamaraca,BR,2021-01-11 19:45:41,-7.7478,-34.8256,80.6,65,20,9.22
339,Jiblah,YE,2021-01-11 19:45:41,13.9216,44.1467,54.82,64,1,4.54
340,Requena,ES,2021-01-11 19:45:42,39.4883,-1.1004,41.0,70,0,5.75
341,Korla,CN,2021-01-11 19:45:42,41.7597,86.1469,13.77,81,0,7.07
342,Vila Do Maio,CV,2021-01-11 19:45:42,15.1333,-23.2167,71.6,68,75,20.71
343,Ajaccio,FR,2021-01-11 19:45:42,42.0,8.9167,42.8,93,90,2.3
344,Talovyy,RU,2021-01-11 19:45:42,47.8077,40.1094,30.2,100,40,3.62
345,Panaba,MX,2021-01-11 19:45:43,21.2833,-88.2667,78.04,70,73,7.14
346,Nikki,BJ,2021-01-11 19:45:43,9.9401,3.2108,77.97,17,0,3.22
347,Zabol,AF,2021-01-11 19:45:43,32.25,67.25,31.19,70,0,2.55
348,Umm Lajj,SA,2021-01-11 19:45:44,25.0213,37.2685,78.49,31,0,12.73
349,Beyla,GN,2021-01-11 19:45:44,8.6833,-8.6333,82.31,47,94,5.57
350,Aksu,CN,2021-01-11 19:45:45,41.1231,80.2644,9.03,78,0,3.15
351,Luena,AO,2021-01-11 19:45:45,-11.7833,19.9167,62.83,93,29,2.57
352,Iqaluit,CA,2021-01-11 19:45:45,63.7506,-68.5145,6.8,72,90,3.42
353,Goderich,CA,2021-01-11 19:45:01,43.7501,-81.7165,30.2,74,100,16.11
354,Manono,CD,2021-01-11 19:45:46,-7.3,27.4167,69.33,94,77,2.53
355,Xuddur,SO,2021-01-11 19:45:46,4.1213,43.8894,75.4,33,0,13.98
356,Ust-Koksa,RU,2021-01-11 19:45:46,50.2696,85.6108,16.36,84,100,1.77
357,Revelganj,IN,2021-01-11 19:45:46,25.7833,84.6667,57.2,82,1,3.44
358,Rudbar,AF,2021-01-11 19:45:47,30.15,62.6,43.29,44,0,4.29
359,San Cristobal,VE,2021-01-11 19:42:54,7.7669,-72.225,82.4,69,75,5.75
360,Rosetta,EG,2021-01-11 19:45:48,31.4044,30.4164,66.2,77,0,5.75
361,Bazarnyye Mataki,RU,2021-01-11 19:45:48,54.8833,49.9333,-5.75,92,91,5.64
362,Columbus,US,2021-01-11 19:45:33,39.9612,-82.9988,32.0,80,90,9.22
363,Portobelo,PA,2021-01-11 19:45:48,9.55,-79.65,82.0,99,100,14.54
364,Ibra,OM,2021-01-11 19:45:48,22.6906,58.5334,50.2,62,0,3.53
365,Mandeville,JM,2021-01-11 19:45:48,18.0417,-77.5071,80.6,83,75,14.97
366,Fabiansebestyen,HU,2021-01-11 19:45:49,46.6833,20.4667,33.01,94,100,3.98
367,Augustow,PL,2021-01-11 19:45:49,53.8432,22.9798,25.97,97,79,10.09
368,Kisangani,CD,2021-01-11 19:45:50,0.5167,25.2,76.82,66,59,1.95
369,Vagur,FO,2021-01-11 19:45:50,61.4732,-6.8119,38.62,75,35,26.8
370,Yershichi,RU,2021-01-11 19:45:50,53.6725,32.7542,16.59,97,98,4.09
371,Rio Grande,BR,2021-01-11 19:43:54,-32.035,-52.0986,87.8,70,75,11.5
372,Marawi,PH,2021-01-11 19:45:51,7.9986,124.2928,75.0,95,45,4.0
373,Gunjur,GM,2021-01-11 19:45:51,13.2019,-16.7339,77.0,44,75,3.44
374,Nobres,BR,2021-01-11 19:45:51,-14.7203,-56.3275,92.44,46,14,3.58
375,Abu Samrah,SY,2021-01-11 19:45:52,35.3029,37.1841,54.91,47,100,1.77
376,Gaoua,BF,2021-01-11 19:45:52,10.2992,-3.2508,82.92,15,0,3.74
377,Mbandaka,CD,2021-01-11 19:45:52,0.0487,18.2603,79.14,61,57,2.08
378,Tall Kayf,TR,2021-01-11 19:45:53,37.0833,41.0667,46.4,57,0,4.23
379,Kaya,BF,2021-01-11 19:45:19,13.0917,-1.0844,79.11,16,0,9.24
380,Bafq,IR,2021-01-11 19:45:53,31.6128,55.4107,42.21,51,0,0.67
381,Henties Bay,NA,2021-01-11 19:45:54,-22.116,14.2845,68.0,83,99,4.0
382,Aktau,KZ,2021-01-11 19:45:54,43.65,51.2,28.4,93,40,4.47
383,Starobaltachevo,RU,2021-01-11 19:45:54,56.0013,55.9213,-4.63,90,100,14.81
384,Antofagasta,CL,2021-01-11 19:45:09,-23.65,-70.4,73.0,64,20,17.27
385,Kochi,IN,2021-01-11 19:45:54,9.9399,76.2602,78.8,73,40,4.61
386,Muscle Shoals,US,2021-01-11 19:45:55,34.7448,-87.6675,34.0,92,100,3.0
387,Ust-Tsilma,RU,2021-01-11 19:45:55,65.441,52.1498,-13.97,87,21,1.59
388,Kaduy,RU,2021-01-11 19:45:55,59.2,37.15,-9.4,84,0,4.47
389,Navahrudak,BY,2021-01-11 19:45:56,53.6,25.8333,20.61,98,76,9.82
390,Issia,CI,2021-01-11 19:45:56,6.4922,-6.5856,75.42,87,10,2.93
391,Mizan Teferi,ET,2021-01-11 19:45:57,6.9833,35.5833,64.13,60,0,3.04
392,Kemijarvi,FI,2021-01-11 19:45:57,66.7131,27.4306,6.78,93,100,9.86
393,Santiago Del Estero,AR,2021-01-11 19:41:32,-27.7951,-64.2615,105.01,38,0,1.01
394,Bellefontaine,US,2021-01-11 19:45:57,40.3612,-83.7597,28.99,80,90,8.05
395,Linhares,BR,2021-01-11 19:45:58,-19.3911,-40.0722,81.88,70,1,9.64
396,Kuruman,ZA,2021-01-11 19:45:58,-27.4524,23.4325,68.0,93,100,9.84
397,Hatillo,PR,2021-01-11 19:45:58,18.4863,-66.8254,84.0,65,40,18.41
398,Brufut,GM,2021-01-11 19:45:59,13.3814,-16.7518,77.0,44,75,3.44
399,Rawah,IQ,2021-01-11 19:45:59,34.4816,41.9093,51.98,40,0,2.53
400,Molochnoye,RU,2021-01-11 19:46:00,59.2917,39.6787,-13.05,90,89,4.83
401,Plonsk,PL,2021-01-11 19:46:00,52.6235,20.3755,30.99,86,75,10.36
402,Klaksvik,FO,2021-01-11 19:46:00,62.2266,-6.589,37.4,65,75,21.85
403,Iskateley,RU,2021-01-11 19:46:00,67.6803,53.1512,-10.46,87,62,5.23
404,Inhuma,BR,2021-01-11 19:46:00,-6.6683,-41.7078,80.22,76,99,4.16
405,Pudozh,RU,2021-01-11 19:46:00,61.8099,36.5345,-12.33,88,0,6.53
406,Kushmurun,KZ,2021-01-11 19:46:01,52.4503,64.6311,10.17,95,100,18.48
407,Sao Francisco,BR,2021-01-11 19:46:01,-15.9486,-44.8644,82.71,77,51,4.85
408,Necochea,AR,2021-01-11 19:46:02,-38.5473,-58.7368,69.01,70,100,21.21
409,Keffi,NG,2021-01-11 19:46:02,8.8486,7.8736,84.2,37,0,4.61
410,Zyryanovsk,KZ,2021-01-11 19:46:02,49.7386,84.2719,7.7,92,98,0.94
411,Zabid,YE,2021-01-11 19:46:02,14.1951,43.3152,74.52,65,14,7.67
412,Oeiras,BR,2021-01-11 19:46:03,-7.0253,-42.1311,81.77,70,100,3.69
413,Canas,CR,2021-01-11 19:46:03,10.4294,-85.0931,89.6,48,75,21.85
414,Jatai,BR,2021-01-11 19:46:03,-17.8814,-51.7144,83.39,63,63,7.78
415,Liverpool,GB,2021-01-11 19:43:50,53.4106,-2.9779,48.99,93,75,20.71
416,Barda,AZ,2021-01-11 19:46:03,40.3744,47.1267,44.6,81,90,4.61
417,Kalmunai,LK,2021-01-11 19:46:04,7.4167,81.8167,76.6,91,100,5.93
418,Gulu,UG,2021-01-11 19:46:04,2.7746,32.299,74.1,41,34,0.74
419,Los Angeles,US,2021-01-11 19:45:37,34.0522,-118.2437,71.01,19,1,0.78
420,Bilma,NE,2021-01-11 19:46:04,18.6853,12.9164,69.37,22,0,5.48
421,Mikkeli,FI,2021-01-11 19:46:04,61.6886,27.2723,16.0,90,97,1.99
422,Bama,NG,2021-01-11 19:46:05,11.5221,13.6856,71.73,22,100,9.15
423,Kattivakkam,IN,2021-01-11 19:46:05,13.2167,80.3167,78.8,89,40,6.91
424,Iracoubo,GF,2021-01-11 19:46:05,5.4802,-53.2011,79.61,82,21,14.05
425,Lagoa Vermelha,BR,2021-01-11 19:46:05,-28.2086,-51.5258,83.62,61,91,4.54
426,Nagorsk,RU,2021-01-11 19:46:05,59.3172,50.8078,-14.39,87,62,7.83
427,Eldama Ravine,KE,2021-01-11 19:46:05,0.0516,35.7308,54.99,92,84,1.66
428,Mumias,KE,2021-01-11 19:46:05,0.3351,34.4864,65.98,75,54,4.85
429,Pitimbu,BR,2021-01-11 19:46:05,-7.4706,-34.8086,84.2,65,20,11.5
430,Trenton,US,2021-01-11 19:46:06,40.217,-74.7429,39.0,60,1,3.44
431,Verkhnyaya Toyma,RU,2021-01-11 19:46:06,62.2349,44.9985,-14.98,86,14,5.08
432,Toguchin,RU,2021-01-11 19:46:06,55.2353,84.3858,-22.68,86,5,5.77
433,Amapa,BR,2021-01-11 19:46:06,1.0,-52.0,79.34,89,100,3.78
434,Bartow,US,2021-01-11 19:43:05,27.8964,-81.8431,75.99,46,40,16.11
435,Bahia Blanca,AR,2021-01-11 19:42:21,-38.7196,-62.2724,74.73,18,22,21.43
436,Zhanaozen,KZ,2021-01-11 19:46:06,43.3,52.8,29.61,97,56,4.16
437,Gerash,IR,2021-01-11 19:46:06,27.6652,54.1371,41.0,26,0,1.07
438,Bajil,YE,2021-01-11 19:46:06,15.0584,43.2851,73.76,71,25,6.91
439,Bonga,ET,2021-01-11 19:46:07,7.2833,36.2333,62.02,79,90,1.43
440,Mantua,IT,2021-01-11 19:46:07,45.1667,10.7833,33.01,88,0,1.99
441,Tessalit,ML,2021-01-11 19:46:07,20.1986,1.0114,68.94,24,0,13.35
442,Dwarka,IN,2021-01-11 19:46:07,22.2394,68.9678,69.08,43,22,13.65
443,Khorixas,NA,2021-01-11 19:46:07,-20.3667,14.9667,67.59,50,100,14.79
444,Murbad,IN,2021-01-11 19:46:07,19.25,73.4,80.6,78,0,1.05
445,Kumo,NG,2021-01-11 19:46:07,10.0447,11.2122,76.26,19,0,6.8
446,Mangotsfield,GB,2021-01-11 19:43:50,51.4878,-2.504,46.99,100,90,20.71
447,Surt,LY,2021-01-11 19:46:07,31.2089,16.5887,72.9,31,57,15.23
448,Timmins,CA,2021-01-11 19:46:08,48.4669,-81.3331,30.2,74,90,8.05
449,Santander,ES,2021-01-11 19:45:21,43.4647,-3.8044,46.0,76,75,6.91
450,Mahajanga,MG,2021-01-11 19:46:08,-15.7167,46.3167,80.6,89,20,6.91
451,Gulbarga,IN,2021-01-11 19:44:23,17.3333,76.8333,71.01,45,100,4.88
452,Inzer,RU,2021-01-11 19:46:08,54.2167,57.5556,0.28,90,100,4.23
453,Mayumba,GA,2021-01-11 19:46:08,-3.432,10.6554,78.49,86,100,10.25
454,Jizan,SA,2021-01-11 19:45:08,17.3333,42.6667,71.6,78,0,1.66
455,Kikwit,CD,2021-01-11 19:46:08,-5.041,18.8162,72.66,91,94,1.81
456,Sawakin,SD,2021-01-11 19:46:08,19.1059,37.3321,76.51,65,1,8.08
457,Gat,IL,2021-01-11 19:46:08,31.61,34.7642,64.99,55,77,5.01
458,Puerto Narino,CO,2021-01-11 19:46:09,-3.7703,-70.3831,89.6,62,40,4.61
459,Rovinj,HR,2021-01-11 19:46:09,45.08,13.64,33.8,64,0,8.05
460,Cayenne,GF,2021-01-11 19:46:09,4.9333,-52.3333,82.4,74,75,12.66
461,Opuwo,NA,2021-01-11 19:46:09,-18.0607,13.84,68.59,59,28,11.18
462,Ourem,PT,2021-01-11 19:46:09,39.6417,-8.5919,42.8,61,0,6.91
463,Brentwood,US,2021-01-11 19:42:07,40.7812,-73.2462,37.99,64,90,8.05
464,Seydi,TM,2021-01-11 19:46:09,39.4816,62.9137,35.98,73,0,9.51
465,Pauini,BR,2021-01-11 19:46:09,-7.7136,-66.9764,81.9,83,98,5.5
466,Kitgum,UG,2021-01-11 19:46:10,3.2783,32.8867,82.04,31,89,4.5
467,Malakal,SS,2021-01-11 19:46:10,9.5334,31.6605,80.01,22,0,6.73
468,Pimentel,PE,2021-01-11 19:46:10,-6.8367,-79.9342,80.6,54,0,21.85
469,Mahenge,TZ,2021-01-11 19:46:10,-8.6833,36.7167,63.86,100,100,0.65
470,Qalyub,EG,2021-01-11 19:43:19,30.1792,31.2056,68.0,52,0,12.66
471,Koronowo,PL,2021-01-11 19:46:10,53.3137,17.937,34.0,74,0,14.97
472,Coihaique,CL,2021-01-11 19:45:55,-45.5752,-72.0662,53.6,58,40,9.22
473,Talnakh,RU,2021-01-11 19:46:10,69.4865,88.3972,-16.6,87,94,5.03
474,Kodinar,IN,2021-01-11 19:46:10,20.7903,70.7031,73.15,33,7,11.23
475,Axim,GH,2021-01-11 19:46:10,4.8699,-2.2405,79.92,84,0,9.78
476,Duki,PK,2021-01-11 19:46:11,30.1541,68.5728,43.02,41,0,2.1
477,Carnarvon,AU,2021-01-11 19:46:11,-24.8667,113.6333,77.0,88,3,23.02
478,Loiza,PR,2021-01-11 19:46:11,18.4313,-65.8802,84.2,61,40,10.36
479,Demba,CD,2021-01-11 19:46:11,-5.51,22.2667,69.22,94,93,1.52
480,Siderno,IT,2021-01-11 19:46:11,38.2779,16.302,55.4,82,90,9.22
481,Den Helder,NL,2021-01-11 19:46:11,52.9599,4.7593,46.0,87,90,21.85
482,Bethlehem,BR,2021-01-11 19:43:12,-1.4558,-48.5044,80.6,89,75,9.22
483,Leh,IN,2021-01-11 19:46:12,34.1667,77.5833,2.23,37,0,0.92
484,Llandrindod Wells,GB,2021-01-11 19:46:12,52.2416,-3.3787,46.99,93,100,15.01
485,Bealanana,MG,2021-01-11 19:46:12,-14.55,48.7333,66.02,89,57,1.12
486,Nurota,UZ,2021-01-11 19:46:13,40.5614,65.6886,41.0,48,0,6.91
487,Genoa,IT,2021-01-11 19:46:13,44.4129,8.9573,37.4,65,0,16.11
488,Vad,RU,2021-01-11 19:46:13,55.5301,44.2114,-12.19,90,32,1.88
489,San Pedro,PH,2021-01-11 19:46:13,14.35,121.0167,75.99,78,75,4.61
490,Olinda,BR,2021-01-11 19:42:31,-8.0089,-34.8553,80.6,65,20,9.22
491,Eyl,SO,2021-01-11 19:46:14,7.9803,49.8164,72.07,67,54,19.51
492,Mana,GF,2021-01-11 19:46:14,5.6592,-53.7767,80.01,81,10,13.35
493,Felanitx,ES,2021-01-11 19:46:14,39.4696,3.1483,46.4,81,75,3.44
494,Ust-Kulom,RU,2021-01-11 19:46:14,61.6864,53.6902,-16.19,86,0,4.21
495,Uyuni,BO,2021-01-11 19:46:15,-20.4597,-66.825,66.67,26,74,6.78
496,Shache,CN,2021-01-11 19:46:15,38.4167,77.2406,13.53,82,0,0.98
497,Aras,ES,2021-01-11 19:46:15,42.5617,-2.356,37.0,75,0,9.22
498,Namwala,ZM,2021-01-11 19:46:16,-15.7504,26.4384,69.8,91,100,2.93
499,Paragominas,BR,2021-01-11 19:46:16,-2.9667,-47.4833,85.62,64,8,4.03
500,Abha,SA,2021-01-11 19:46:16,18.2164,42.5053,46.4,93,20,4.61
501,Laranjeiras Do Sul,BR,2021-01-11 19:42:05,-25.4078,-52.4161,79.54,79,100,4.38
502,Filadelfia,US,2021-01-11 19:43:23,39.9523,-75.1638,41.0,48,90,2.89
503,Beboto,TD,2021-01-11 19:46:16,8.2668,16.939,76.84,18,37,2.62
504,Maine-Soroa,NE,2021-01-11 19:46:16,13.2114,12.0241,71.35,21,41,7.7
505,Watsa,CD,2021-01-11 19:46:17,3.0372,29.5355,70.14,46,14,1.19
506,Grindavik,IS,2021-01-11 19:46:17,63.8424,-22.4338,26.6,68,0,8.05
507,Sheffield,GB,2021-01-11 19:41:50,53.383,-1.4659,46.0,93,100,4.0
508,Kautokeino,NO,2021-01-11 19:46:17,69.0125,23.0412,-2.16,91,93,3.67
509,Lima,PE,2021-01-11 19:44:01,-12.0432,-77.0282,73.4,73,75,10.36
510,Ilulissat,GL,2021-01-11 19:46:17,69.2167,-51.1,24.8,93,90,5.75
511,Tsiroanomandidy,MG,2021-01-11 19:46:17,-18.7667,46.0333,72.05,85,99,2.73
512,Emirdag,TR,2021-01-11 19:46:17,39.0197,31.15,53.2,71,99,8.43
513,Comodoro Rivadavia,AR,2021-01-11 19:46:02,-45.8667,-67.5,66.2,37,40,6.91
514,Jarvakandi,EE,2021-01-11 19:46:18,58.7789,24.8258,28.0,99,97,1.99
515,Salem,IN,2021-01-11 19:46:18,11.65,78.1667,70.27,93,100,0.69
516,Morant Bay,JM,2021-01-11 19:46:18,17.8815,-76.4093,84.2,74,20,23.02
517,Havoysund,NO,2021-01-11 19:46:18,70.9963,24.6622,23.0,74,40,23.02
518,Ales,FR,2021-01-11 19:46:18,44.1333,4.0833,33.01,6,0,8.01
519,Porto Belo,BR,2021-01-11 19:46:18,-27.1578,-48.5531,84.2,74,40,12.66
520,Menongue,AO,2021-01-11 19:46:18,-14.6585,17.691,64.2,88,100,2.64
521,Pedernales,DO,2021-01-11 19:46:18,18.0384,-71.744,83.39,58,100,6.04
522,Juba,SS,2021-01-11 19:46:19,4.8517,31.5825,82.15,23,0,2.24
523,Carnot,CF,2021-01-11 19:46:19,4.9409,15.8665,76.17,22,0,2.13
524,Namibe,AO,2021-01-11 19:46:19,-15.1961,12.1522,73.26,67,71,11.21
525,Severnyy,RU,2021-01-11 19:46:19,50.677,36.5532,26.6,93,75,4.47
526,Sehithwa,BW,2021-01-11 19:46:19,-20.4667,22.7167,76.95,66,1,5.55
527,La Palma,US,2021-01-11 19:46:19,33.8464,-118.0467,73.0,28,1,3.71
528,Sanski Most,BA,2021-01-11 19:46:20,44.7653,16.6656,26.76,97,93,1.05
529,Muhos,FI,2021-01-11 19:46:20,64.808,25.9931,16.0,86,90,17.27
530,Bongandanga,CD,2021-01-11 19:46:20,1.5,21.05,76.69,55,0,2.68
531,Ambilobe,MG,2021-01-11 19:46:20,-13.2,49.05,75.45,92,46,2.1
532,Jacareacanga,BR,2021-01-11 19:46:20,-6.2222,-57.7528,78.8,89,40,2.3
533,Bardsir,IR,2021-01-11 19:46:20,29.9227,56.5743,26.6,24,0,4.61
534,Uray,RU,2021-01-11 19:46:20,60.1247,64.7758,-27.4,86,9,5.91
535,Qandala,SO,2021-01-11 19:46:21,11.472,49.8728,73.53,41,0,2.98
536,Gornyy,RU,2021-01-11 19:46:21,55.1153,83.9059,-23.84,88,46,6.33
537,Faya,SA,2021-01-11 19:46:21,18.3851,42.4509,46.4,93,20,4.61
538,Xacmaz,AZ,2021-01-11 19:46:21,41.4635,48.806,41.56,87,100,8.66
539,Butembo,CD,2021-01-11 19:46:21,0.15,29.2833,59.94,95,75,1.97
540,Kardla,EE,2021-01-11 19:46:21,58.9978,22.7492,30.99,93,100,8.99
541,Viedma,AR,2021-01-11 19:46:21,-40.8135,-62.9967,66.99,28,71,8.99
542,Lukow,PL,2021-01-11 19:46:21,51.929,22.3796,30.0,50,3,10.89
543,Tombouctou,ML,2021-01-11 19:46:21,20.0,-3.0,66.58,25,0,12.12
544,Channel-Port Aux Basques,CA,2021-01-11 19:46:21,47.5702,-59.1367,29.91,94,91,17.49
545,Tubmanburg,LR,2021-01-11 19:46:22,6.8708,-10.8172,75.13,94,97,3.69
546,Plerin,FR,2021-01-11 19:46:22,48.5425,-2.7798,45.0,81,90,12.66
547,Thinadhoo,MV,2021-01-11 19:46:22,0.5333,72.9333,80.83,77,64,15.48
548,Kharan,PK,2021-01-11 19:46:22,28.5833,65.4167,41.05,50,0,1.92
549,La Plata,AR,2021-01-11 19:41:45,-34.9215,-57.9545,73.4,83,75,12.66
550,Selma,US,2021-01-11 19:46:22,36.5708,-119.6121,55.4,76,1,3.44
551,Cassilandia,BR,2021-01-11 19:46:22,-19.1133,-51.7342,91.36,43,94,2.66
552,Shush,IR,2021-01-11 19:46:22,32.1942,48.2436,55.47,39,0,5.06
553,Nieuwpoort,BE,2021-01-11 19:46:23,51.1244,2.7735,46.4,76,20,19.57
554,Nichlaul,IN,2021-01-11 19:46:23,27.3167,83.7333,52.02,64,0,3.04
555,Ubinskoye,RU,2021-01-11 19:46:23,55.3068,79.6802,-23.49,86,65,10.25
556,Baiao,BR,2021-01-11 19:46:23,-2.7906,-49.6717,85.87,65,19,3.62
557,Malanje,AO,2021-01-11 19:46:23,-9.5402,16.341,61.86,88,81,5.14
558,Cabedelo,BR,2021-01-11 19:46:23,-6.9811,-34.8339,84.2,65,20,11.5
559,Springdale,US,2021-01-11 19:46:23,36.1867,-94.1288,33.8,86,90,5.75
560,General Pico,AR,2021-01-11 19:46:23,-35.6566,-63.7568,80.51,16,0,21.07
561,London,GB,2021-01-11 19:46:09,51.5085,-0.1257,48.2,76,75,16.11
562,Micheweni,TZ,2021-01-11 19:46:24,-4.9667,39.8333,80.56,77,0,15.82
563,Aksarka,RU,2021-01-11 19:46:24,66.5606,67.7975,-12.84,78,71,3.85
564,Shahr-E Babak,IR,2021-01-11 19:46:24,30.1165,55.1186,37.09,60,0,1.21
565,Nahavand,IR,2021-01-11 19:46:24,34.1885,48.377,35.53,59,0,1.16
566,Brae,GB,2021-01-11 19:46:24,60.3964,-1.353,39.2,60,40,20.71
567,Kindu,CD,2021-01-11 19:46:24,-2.95,25.95,71.64,94,100,2.19
568,Oussouye,SN,2021-01-11 19:46:24,12.485,-16.5469,80.6,64,99,6.91
569,Sechura,PE,2021-01-11 19:46:24,-5.5569,-80.8222,81.19,55,47,15.79
570,Oksfjord,NO,2021-01-11 19:46:24,70.2396,22.3479,26.6,80,0,28.77
571,Wajir,KE,2021-01-11 19:46:25,1.7471,40.0573,85.71,30,0,9.13
572,Mahibadhoo,MV,2021-01-11 19:46:25,3.7833,72.9667,81.16,75,65,10.49
573,Laela,TZ,2021-01-11 19:46:25,-8.5667,32.05,60.39,92,100,2.68
574,Foumban,CM,2021-01-11 19:46:25,5.7291,10.9001,67.57,29,0,3.96
575,Rezh,RU,2021-01-11 19:46:25,57.37,61.4043,-17.63,87,100,9.4
576,San-Pedro,CI,2021-01-11 19:46:25,4.7485,-6.6363,78.55,86,100,7.49
577,Ancud,CL,2021-01-11 19:46:25,-41.8697,-73.8203,60.8,39,0,13.8
578,Cordoba,AR,2021-01-11 19:41:32,-31.4135,-64.1811,71.6,68,40,4.61
579,Punalur,IN,2021-01-11 19:45:20,9.0,76.9333,80.6,89,75,4.94
580,Ipora,BR,2021-01-11 19:46:26,-16.4419,-51.1178,85.46,61,49,4.16
581,Tukrah,LY,2021-01-11 19:46:26,32.5341,20.5791,70.9,41,0,24.11
582,Sombrio,BR,2021-01-11 19:46:26,-29.1139,-49.6167,81.9,78,84,14.18
583,Maceio,BR,2021-01-11 19:46:26,-9.6658,-35.7353,86.0,62,20,12.66
584,Bandipur,NP,2021-01-11 19:46:26,27.9333,84.4167,45.5,92,92,2.17
585,Sulzbach-Rosenberg,DE,2021-01-11 19:46:26,49.4983,11.7517,25.0,92,100,1.01
586,Vredendal,ZA,2021-01-11 19:46:26,-31.6683,18.5012,63.84,72,0,6.04
587,Tatarsk,RU,2021-01-11 19:46:26,55.219,75.9828,-18.78,86,90,12.33
588,Tabas,IR,2021-01-11 19:46:27,33.5959,56.9244,35.6,23,0,6.91
589,Oriximina,BR,2021-01-11 19:46:27,-1.7656,-55.8661,88.56,54,56,3.29
590,Umm Kaddadah,SD,2021-01-11 19:46:27,13.6017,26.6876,67.98,24,0,13.98
591,Bani Walid,LY,2021-01-11 19:46:27,31.7566,13.9942,62.02,67,50,10.78
